record_id,text,audio,image,label,source,source_id,collected_at,dataset_name,dataset_split
1030b45288598c9b2928,"Piece of CR--AP - try calling their support !

Got this JUNK from the Thank You network. It failed even the assembly test - the thing is so badly manufactured that the connection to which the pressure hose connects on the body of the washer was completely misaligned. There was no way I could connect the nozzle. OK - I thought it happens. I tried to call their 1-800-521-8559 support number and was on hold for 42 Minutes both on the Customer Service and Sales lines and then they cut me off. I did not even talk to a human! Their website is a joke. This is a typical bottom of the barrel Chinese company trying to dump poorly built stuff on the consumer. DO NOT BUY this and encourage such companies that dont give a hoot about the customer.I'm returning this and telling every retailer to dump this.AM",,,negative,amazon_polarity,train:114,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
b07b47d86dd4d9b3167b,"unvoluntarily ridiculous

Keep your hands of this movie, it definitley aint worth watching.The story is thinner than a crack ho on her last day on earth, unvoluntarily ridiculous and so placatively wanna-be-patriotic that homeland security shines outta your butt when ya bother watching this crappy movie.One of the worst movies i ve seen in years.",,,negative,amazon_polarity,train:117,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
c7a9bc584344b26226a8,"technical problems with cassettes

This product requires a stereo player in which the balance is turned totally to the left. Most auto systems have that capability. However if you have Dolby or SurroundSound, it can be difficult (and maybe impossible) to play the cassette without hearing two recordings at the same time. Unfortunately neither the packaging nor the website will warn you of the problem. You therefore should think before buying. Once you have opened the packaging you may be unable to return the product.",,,negative,amazon_polarity,train:118,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
6b6d403eafc3f55b14bc,"Disgrace of a book for anyone who studies the Amish writings

2 stars is pretty generous, in my opinion. This book seemed more like a book about the process she went through writing a book about visiting Amish families. I found myself wondering where I might be able to find the book she spent so much time ""pouring her soul into"". The book is largely spent talking about how incredible she is for having completed such a daunting task and is filled with many backhanded remarks regarding Amish communities. She comes off pompous and self-indulgent, not at all like the humbled, pious woman she paints herself out to be. Would recommend skipping this book.",,,negative,amazon_polarity,train:120,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
afca402d28a286a68211,"Longevity

I was initially impressed with the company and the product. The company ended up to be local which was a plus. The product didn't last a year and I purchased two of them. Both failed inside of a year.",,,negative,amazon_polarity,train:121,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
51d6d0ed369ec632f1b2,"Digital Copy expired

Annoying when you buy a movie mostly because of the digital copy and it has expired months before.This is a major DISAPPOINTMENT!!",,,negative,amazon_polarity,train:122,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
74b589dc7b2944d8b107,"Piece of junk

I bought this for my 8 year old son who is extremely interested in exploring the things around him. The Scope It Out was bought as a stocking stuffer at Christmas and as a companion to his in-house microscope. So he could take the Scope it Out outside and explore bugs, plants, dirt, etc.The Scope It Out was a failure. The directions say to adjust the focus by turning the rubber covered eyepiece - which does not do anything. Then to bring things closer or farther into view, just tip the Scope over. We experimented on various items, such as a fingernail, orange peel, bug, etc. It was a joke. I could do better with a magnifying glass. The optics were below poor.I would not recommend this for any one of any age. Don't waste your money.",,,negative,amazon_polarity,train:123,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
9064f9f88f1e3db21f9d,"Wrong title, right author

I selected the complete short stories of Malamud and this book is only a selction of short stories. I was disappointed but we decided to keep it and be more careful in ordering.",,,negative,amazon_polarity,train:124,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
8396a42df3c8259fe7b4,"Bad choice

This is by far the cheapest made fireplace tool set we've ever owned. It is flimsy and a 3 year old could hold it easily - by that I mean, it is so lightweight that it is actually difficult to use because it doesn't have enough backbone to do the job. If I hadn't already tossed the box, it would be returned. As it is, winter is almost over and as soon as we do the last fire, this item will be in the recycle bin. Very disappointed.",,,negative,amazon_polarity,train:125,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
13ad917239189a9c01df,"Don't Bother

This was a free kindle purchase. I guess you get what you pay for with the Kindle.This was absolute drivel! This writer neither knows southerners nor humour. The story was so unbelievable, it was laughable. Could not finish this pile of ...",,,negative,amazon_polarity,train:128,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
582ef88e991e27215c5e,"NOT WORTH THE MONEY

This is totally different from the ""classic albums"" series of DVDs that have come out which I love. This is a ""classic album under review"" which basically has a bunch of fat old guys talking about how great AC/DC is. The clincher for me was the fact that they had an AC/DC tribute band on to play the guitar riffs from this album. A TRIBUTE BAND?!?!? I'm sure that was great fun for those guys to do, but I think the people watching would rather see the actual band playing the songs. This DVD went on WAY too long and only had little snippets of the band playing live. Way too much filler for me and not what I thought this DVD was going to be. I do not recommend it.",,,negative,amazon_polarity,train:129,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
cc03850a9b9f5d59662c,"broken

When the tool set arrived it was okay..smaller than I thought but mostly one of the tools was broken so it made the set not acceptable.",,,negative,amazon_polarity,train:130,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
45e8631b793573673d42,"Not true size

Went by the sizing chart and still did not fit right. Plus the way they explained the sizes really confused me. So maybe it was my fault, but I will be purchasing from someone who has the actual size I can understand.",,,negative,amazon_polarity,train:131,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
1891d4309064101a56d6,"Don't Trust the Images

Dockers are Dockers, so that's not the problem. Just be sure you don't trust the images if you choose to buy these via Amazon. ""Cafe,"" for example, should be ""Coffee."" Despite the fact that the image for ""Cafe"" shows a stone or very light gray color, ""Cafe"" is actually dark brown. So the product isn't defective, but IS misleading: I didn't want brown pants, but that's what I got.",,,negative,amazon_polarity,train:132,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
c2fa4918360b1aa779d1,"Not my kind of book

This is the first novel by Belva Plain I have read and I can say without hesitation it will be my last. I found the entire premise to be nothing short of silly (how many mothers would give up their children based on their supposed involvement in an accidental fire?) The plot was laughable and the main character pathetic. Sorry I wasted my time on this one.",,,negative,amazon_polarity,train:133,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
9fd4fc549f2b8bff3776,"Following in Peter Jackson's foot prints?

This pisses me off,what a burn! I knew this came out in theaters in 3D. You find in the case a coupon for the 3D version coming out ""Soon!"" Bite me Paramount. I'm taking this back for my money. Keep the coupon. What am I suppose to do with this combo after I buy the next? You and Peter Jackson must share the same marketing people.",,,negative,amazon_polarity,train:140,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
bd121c209f12d6623df5,"sparked, then didn't work

We plugged this on only to have it spark and not power our ibook G4. It went back the next day.",,,negative,amazon_polarity,train:143,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
dda3e06079e58948c1fc,"Don't buy this movie

I am glad I watched someone else's movie before I spent money on this lousy thing. I will always be on my do not buy list. Rose what's her name is not worth seeing in the movie. It would have been better without her all together. And she didn't hold a candle to Megan Fox. I did like the FIRST TWO movies but this one is a total waste. Boring from the word go other than some things about Kennedy and the early space program. It would have been better as a cartoon. If they come out with another one, I will not be spending any money on it. This one was so boring during the middle of it I about fell asleep.I would not waste the money on it, just borrow someone else's movie and save your money for a good movie.Oh and I might give it a 2.5/10 but since this is on a 5 scale it only gets a 1 and I would have given the other 2 movies a 4/5.",,,negative,amazon_polarity,train:144,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
4a827cff8d7a9f82caa8,"ADDONICS PORTABLE CD DRIVE - I am disappointed in its performance

I am disappointed in its performance. It seems underpowered and is constantly trying to read CDs, half the time unsuccessfully. I am going to try to return it to Amazon.",,,negative,amazon_polarity,train:146,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
eeeb0c4db83d981f7070,"I would rather watch paint dry

Boy, this was a disappointing read. The characters were not well developed (hence challenging to keep track of), the plot was implausible yet predictable, and half way through I had to wrestle with whether or not to even finish the book. I did, although it was unrewarding to do so.I'd rate this lower if I could.FYI, if you're looking for an alternate selection in the same genre, I highly recommend Silent Joe by T. Jefferson Parker.",,,negative,amazon_polarity,train:147,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
45be33989a37fe56b8aa,"I made better recordings in my garage

I was expecting a lot more when I bought this CD. I was expecting studio quality demos similar to Metallica's Garage Days. This CD is litterally a compilation of poorly mixed cassette tape recordings. Quality is very bad.",,,negative,amazon_polarity,train:148,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
757cc4cf56edfd2b9ebb,"waste off money

this is not waterproof.its GARBAGE where batteries go in broke,while trying to adj.DO NOT BUY.you turn the end to control it,that loosens the battery cover where water gets in so how is it waterproff?????",,,negative,amazon_polarity,train:149,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
fa4442805562a3f72aee,"Wow...

This is one of the worst books ever. It tries to capitalize on the Chicken Soup for the Soul-type, void of any substance stories. This was not written by the author and takes advantage of people around her by publishing stories from them. With no new insight, Samira, a strictly amateur writer, doesn't contribute anything. Fortunately, it's by a vanity publisher and the only people who buy it are her friends (who posted here from ""Grand Blanc"" and ""Michigan"" because Samira asked them to) and a few people who found it online. Please people, avoid this book, buy something that will be worth your time and money.",,,negative,amazon_polarity,train:152,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
40d45afa3556ea09c87b,"I guess it was a mystery

In a word, Lacking. Her style of writing left me unable to appreciate the underlying story which, as a result, I found rather vacuous and inauthentic. So much so that I felt compelled to come write a review of this book so others might avoid making the same mistake I did. No offence Patricia.",,,negative,amazon_polarity,train:156,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
93da20b0444c67fd8e29,"Do not buy this Brand!!!

I was originally pleased with the make of the washer but the connector between the washer and hose broke, when i ordered the replacement parts it took them over 1 ""YEAR"" to get the replacement parts to me. That is not a typo and i find it ignorant that it took that long to replace a plastic part that they should have had mass produced with plenty of spares. Do not buy, the customer service is horrible and the machine breaks easily, not to mention to get it fixed takes a year.",,,negative,amazon_polarity,train:158,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
281f712fab8b222cf464,"Ok dvd/blu-ray but digital copy will NOT work. Codes are expired!

I specifically got this version of the movie for my husband so he could have the movie on his iphone. The code expired in September and they are still selling it to people as dvd+blu-ray+digital copy. But you cannot get the digital copy because of the expired code. If you wanted the file for itunes like we did, DO NOT BUY!!!",,,negative,amazon_polarity,train:160,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
2819e87a3a972546b762,"Disappointing

The pieces that attach to the shower wall are very small. Because of this, the rod never stays in place!!",,,negative,amazon_polarity,train:161,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
5398c0f111aa99e145e2,"Disappointing and dangerous

Like every other Mac user, I think the replacement power cord with the bulky, cumbersome block is overpriced and less than durable, so I decided to outsource. What I got was never quite up to speed, but since my laptop mostly stays plugged in, the quick charge wasn't a must. Unfortunately, after a scant 8 months, with very little movement or unplugging (I've packed up my laptop for travel exactly twice in that time), the power cord has given out. There seems to be a short between the wires, with the hazardous side effect of causing random sparking at the connection between the computer plug-in and the wire. Needless to say, I'm not going back to this product!",,,negative,amazon_polarity,train:162,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
f2e542ddee0516d43471,"Poor quality and construction

This corkscrew is poorly made, consisting of low-grade stampings and flimsy plastic molded parts assembled with tinned rivets. It feels like it's going to come apart in your hand, and it requires considerable care to use it safely and effectively. It's outrageously overpriced, too. An unfortunate product offering from the company that brought us the legendary original Screwpull, perhaps the handiest corkscrew ever.I did manage to pull a cork with it, though - which is why it gets even two stars.",,,negative,amazon_polarity,train:164,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
ba9dea4229a2f19fb344,"False advertising

If you search for Super Saver shipping this advertisement comes up, but this product is not shipped by Amazon is does not go out with the Super Saver shipping, and the cost of shipping is nearly 20% the cost of the pants.",,,negative,amazon_polarity,train:171,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
e79711d74a8ee75791f5,"interesting, but...

it's an interesting idea to have a operatic female vox in a metal band; however, her voice is mediocre (you'd know it's true if you know some names from the opera genre), and the music is not original at all. Does anyone know any similar bands (with operatic female vox) that are better than this? Let me know. Thanks!",,,negative,amazon_polarity,train:172,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
2dbca6b099a268d024de,"Spiderman 3 was horrible.

Personally I would NOT buy the trilogy because spiderman 3 was horrible, 1 & 2 where great though. 3 not so good!",,,negative,amazon_polarity,train:174,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
bd3ad8609b44c405d704,"Don't waste your money.

If you are new to Economics, this is one book that you can skip. It is not useful nor ""mandatory reading"" if you are looking to understand the subject better. There is not even one chart or graph included in this book!!! Stick with Naked Economics: Undressing the Dismal Science or Economics for Dummies as these two titles will serve you better.",,,negative,amazon_polarity,train:177,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
c408b8db3e647b6b25fe,"The pits . . . a contrived pot-boiler. Avoid it.

If you love meaningless running around, plot lines thatdefy even sympathetic attempts to suspend disbelief, andsnarled bureacratic conflicts among different law enforcement agencies, you might put up with this one. Otherwise . . . the book disappoints. One gets the impression that it was written in haste. A pale imitation of the previous work . . .deserves to be piled high on the remainder tables (if not in a Potter's Field for books).",,,negative,amazon_polarity,train:181,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
0914a8a538e21d32a186,"Robocop dressed like Lara Croft

I was expecting Tomb Raider Angel of Darkness since last year, with a similar performance as Indiana Jones and the Emperor's Tomb, but now when I receive the game, I saw this little girl that walks like with an umbrella inside of her pants.The graphics and sound are great, but Lara rotates like a robot and when I try to make her run, she doesn't agree with me and moves extremely slowly.I have a 2MHz PC with 500Megas RAM and GeForce4 Graphic Card, and there is no possibility that only this game needs to practice Ctrl-Alt-Del each 15 minutes in order to play it.I'll find the way to sell my game and suggest Eidos to make a research in order to define how many of the customers are really satisfied with this game and determine if a refund to the customers is the better way to maintain the good image of Eidos until today.It's a shame.",,,negative,amazon_polarity,train:182,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
8e65db28166fe6b93814,"Just buy from amazon not an indie seller

I ordered it new and it came in in an already opened case and it was fairly poor condition I had to tape it for it to stay together....enough said",,,negative,amazon_polarity,train:183,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
e966baae5144a862c85c,"Not Higgin's best but a fair read

Lucky Luciano helping to put an end to the invasion of Sicily --- I think not. The story line was a little too hard to believe. Don't mix up gangsters with your stories of war and espionage. Stick to your Dillon and Ferguson characters. They're the ones that we like to read Mr. Higgins.",,,negative,amazon_polarity,train:185,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
eee5743458c63ef85898,"Does not work with ibook G4

This product does not work with my ibook G4. As stated by some earlier reviews by other customers, the charger toggles between charging and not charging. Occasionally, if it is left on, it will continuously charge. I thought about keeping it, but it is unreliable and there are other third party options for $10 more.This one is going back to Amazon.",,,negative,amazon_polarity,train:187,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
6b5a4edd12e7df9a18fa,"Disappointing and thin

I purchased this book expecting very good things. I found the plot very thin and predictable. There was very little suspense. It almost seemed like an abridged version of a book where all the detail leading up was left out. Also there didn't seem to be any character building or background to explain why these individuals would have such singleminded, and on the surface stupid, behaviour.",,,negative,amazon_polarity,train:188,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
b7470d2497bf491e2853,"This toy is JUNK!

I ordered two of these for my kids. The pump for the rocket is made so you have to hold it while pumping but there is no good way to hold it securely while pumping. There is a trigger to lock in the rocket while pumping but the trigger is in the way of holding the pump and is unsafe because a simple bump makes the rocket launch accidentally. The piston in the pump is so cheap that it bends when you push it in. The end cap on the pump chamber is not properly secured to the pump. I tried the pumps that came with both rockets. The rocket's highest flight was about 10 feet becuase the pumps were so lame.",,,negative,amazon_polarity,train:191,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
7cc0421812395bb2a5ac,"Very poor vision of Wolverine

I have seen an episode of this show and all I could say is WOW, what a travesty. This show is completely not Wolverine. First Logan is Canadian not Japanese, short not tall, older looks middle aged even though much older not like a teenager. Voice acting is poor. This show is the William Shatner of Wolverine, extreme over acting and over dramatized action sequences. This is supposed to be Marvel Comics Wolverine not a Wolverine DragonBall Z. If they want to make a good Wolverine Cartoon keep it on par with the comics both in the character models and story, and use voice actors that have worked in the past, and if you really want to do Wolverine Justice make it a Mature rated cartoon and show Blood in the battles.",,,negative,amazon_polarity,train:192,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
bca2e5fea912feff88aa,"WAAAY TOO MUCH CG!

I got dizzy watching the machines transform. I only watched the movie to see Chicago, because I live there. Needless to say, I did not like this movie.",,,negative,amazon_polarity,train:194,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
70911d40391914f24933,"Ick ack. Put it back.

I absolutely couldn't stand this book!I'm not understanding how it's sexy for a woman to give up her friends and life for a guy who wishes to control her completely. The Don was a jerk. Nicoletta is an awesome heroine in the beginning, but turns into a submissive wifey thing by the end. It's a sad thing when a woman, to paraphrase an actually part of Nicoletta's thoughts, ""leaves her old life behind because he'll never like it, and because she just HAS to"". Eeeeew.I loved the Dark series, and constantly used to stalk the bookstore waiting for the next one. This one was the beginning of the end of my love for Ms. Feehan's work. I bought it to tide me over from one Dark book to the next, and it made me so angry that I wrote the author and got into a big argument over the book!Please, please, please...read something in the Dark series, or Emma Holly's Upyr series. You'll be a lot happier.",,,negative,amazon_polarity,train:197,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
4202975eada0c83168a9,"Book in great condition, but took 20 days to get it

This book was brand new when I received it. However, it did not arrive for 20 days after I ordered it.",,,negative,amazon_polarity,train:198,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
f6ece507e773d77082c3,"A waste of special effects . . .

and a complete waste of electricity. Michael Bay has not been hungry for years, therein lies the problem. Let's see what happens in the inevitable sequel.",,,negative,amazon_polarity,train:199,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
d49b157e6008d66fdade,"One Great Big Sleeper

I am sorry, but I just can't agree with the reviewers who praise this piece of work. It was so boring that I had it running while I did other things around the house (that was after I actually watched the first 80 minutes). I guess I just don't relate to guys who are constantly ""bedding"" every girl that walks past them. Where is the art? The depth? The complexity? Sorry, it was lost on me. I totally agree with the reviewer who said it was about two sad-looking people. I mean the guys is a heel. What happened to being faithfull. Ok, I know its Prague and 1968 and the whole Russian-thing, but come on - the historical backdrop was handled way too superficially. Where is the depth? Lewis is a fine actor, but the material is not the most exciting or throught-provoking. There, I've shot my wad and now I am gonna list the movie for sale for someone who can appreciate it more than me. Bye.",,,negative,amazon_polarity,train:201,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
3b47b820eda506f05128,"STOP. We waited 8 months for THIS ?

I was so looking forward to Tomb Raider: AOD coming out in November 15th 2002. Then it got delayed, then delayed again, and again, and again, and again. When it finally came out (8 MONTHS LATER) I was really excited. I put the game in my PS2. And was really shocked at how bad this game was. I was expecting something incredible. But no. Lara moves like a robot, it is very difficult to control her, loads of bugs and its boring. No fun. I am a huge Tomb Raider fan and have played them all. But I think this one might be making a trip back to the shop for a refund. However, the graphics are incredible (best i've seen in any game), lara looks amazing and the music is great. But overall I am very dissapointed. EIDOS, get it right next time.",,,negative,amazon_polarity,train:202,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
8b3c6bca43e157598851,"Poor quality of wrapping

I received my ""new"" product a few days ago but it wasn't in brand new conditions. The box had been worn around the edges and you can tell it had been rewrapped in a different plastic cover. When I pay extra money for a brand new item I expect it to be exactly that.",,,negative,amazon_polarity,train:203,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
bd0b82c55286dcf3da58,"Really Hard to Follow

This is another classic out in the book world but I find it extremely hard to follow. Hawthorne had a lot of good points in the book but I didn't understand them until they were pointed out to me. If you don't get into that Puritan time period of literature then I suggest you don't read it. There is a lot of symbolism in this book, too.",,,negative,amazon_polarity,train:205,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
6cd322761f0f8545ad96,"Lousy

This movie became so boring I stopped watching it after an hour and a half. I liked the first one much better.",,,negative,amazon_polarity,train:207,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
530963d62804a50895cd,"Not a fan

Nothing here that you can't glean for yourself if you have a PC and know how to use Excel. Anyone can run numbers and models, and really that's all you get.The ""writing"" (purposeful quotes) is painful.Buying this book is no different than putting a match to your money.",,,negative,amazon_polarity,train:213,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
8244f68db8bac246389d,"I just don't get it.

I am an avid reader. I have read many so called ""classics"". This book is just plain boring! Yawn.... I really tried to get into it. I couldn't finish it. I just kept falling asleep. This book contains some seriously long sentences. Some readers have said to just skip the first chapter or so. I couldn't do that. It just seems wrong. If you are going to read a book you should try and read it all. I am sorry to say ""I have not read the Scarlet Letter."" Sorry Hawthorne.... I really, really tried.",,,negative,amazon_polarity,train:215,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
afeeb83f777ca197a646,"Just as trashy as garbage music comes...

I listen to every kind of music in existence, and I always give everything a chance. But now I'm permanently going to start ignoring every CD with a CASH MONEY record label on it. They're CASH MONEY Millionaires, and why? Because they fill a CD with a bunch of horrible songs and repetitive beats. They're millionaires because they repeat the words ""huh,"" ""what,"" and ""yeah"" for every 3 or 4 minute song they make. They're millionaires because people who expect this kind of music to be the next BIG thing make them millionaires. Bottom line: HotBoys are garbage, and so is every other artist signed onto the Cash Money label. I will NEVER consider this good music, and I hope that this is just a passing fad because if this is what ""so-called"" hip-hop music is coming to...then I only hope it's worth your money cause I ain't gonna spend a penny on it.",,,negative,amazon_polarity,train:217,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
5703d32aaa0b835be90b,"Substitute the name ""Burmese"" for any cat

Although books about particular cats/pets are rare and appreciated, I'm afraid this book gave me no further insight into my Burmese cat. Perhaps I am asking too much but I expected to find a plethora of special insights into this special breed. I didn't.Especially in modern cat care I felt this book lacking. My breeders says: Fresh meat three times a week; chicken wings (raw) at least twice for dental hygiene, vary the diet, enjoy the peculiarly dog like characteristics of the Burmese. But mabe that's all asking too much - gotta go, Nero is bringing his beloved yellow wash cloth for retrieval...It is hard to criticise a book that describes the best breed of cat on earth. Let's all write one!",,,negative,amazon_polarity,train:218,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
76087ab6797e62844f99,"Don't Waste Your Money

First of all you have to already have a pretty stiff erection to get this thing on. Secondly, we've used it twice and the third time we went to use it one of the dolphin heads split apart from the main ring. We've washed it both times we used it with toy cleaner - nothing harsh. It's cheaply made and the batteries do not last at all. Once it was on it really didn't do what it is supposed to do - it's more awkward than anything. Definitely would not recommend.",,,negative,amazon_polarity,train:221,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
97a9e6214d38f6bfcbb7,"works but uncomfortable

Held my tummy in when I tried it on but was way too stiff...the boning and the hooks showed through, so could not even wear it inside a tshirt. Was tough to wear and I was scared of pinching myself while wearing it",,,negative,amazon_polarity,train:223,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
3e7849b020f7dd424a1b,"Disappointed

Maybe in time I will figure this plate out, but I cannot get the suction to work and there were no directions with it as to how to take it apart, use the suction, clean it out. It may seem simple, but a harried mother needs these details! I am disappointed as it is utterly useless to me, at least as far as being a stay-put dish, which is why I purchased it.",,,negative,amazon_polarity,train:225,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
45c0a87eccff46d9a50a,"Worked Great - eats tapes after some use

Like many who have found this camcorder, I liked the canon name and bought based on Canon and value. It was a mistake because I don't feel I should have already used up the life of this camera yet. If you go to several discussion groups you will see it has several issues with the deck, i.e. ""transport"". Just google zr20/40 etc. and ""eat tapes"". Suggest you try Sony or Panasonic.",,,negative,amazon_polarity,train:226,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
71999b55fcfbd0db4c74,"Too old to matter

This book really should be removed from circulation. While basic MIDI information is in there, it is so out of date it just makes it hard to read. Examples are of obsolete or vintage gear and has no real relation to todays musician.Illustrations are all cheesy and look like bad microsoft clipart. Photographs are all poor and dated. The section on MIDI and a personal computers lists atari and commodore as possible good choices - get the picture!If you are looking for charts of Control codes etc, - they are in here, but you can find those anywhere. If you are trying to get information on MIDI in the last decade or so, buy a different book.",,,negative,amazon_polarity,train:227,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
052ae44d85a1e59eb3a9,"Straight to the trash can!

Threw this book right in the trash not even a chapter into it, because I realized it is nothing but the same old recycled and obsolete right-wing drivel that we've been peppered with over and over, and that took our country to the edge of a second Great Depression. If you are a concerned American you should stay away from this book!",,,negative,amazon_polarity,train:229,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
840d11d60509a1671e0e,"Manufacturing error

On the one hand, I loved the book, since I am a big fan of Thomas Paine. However, my particular copy was missing the last 50 pages or so of ""The Age of Reason"". When they get the printing and/or binding problems straightend out and have purged the inventory of the defective books, they should remove this review. At that point, I will eagerly buy a new copy.",,,negative,amazon_polarity,train:230,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
ebc14d242bf607c9cbcd,"Wore the drill bit to a nub...

Do not waste your money on this set! After an hour I had worn the smallest drill bit in the set down to a nub trying to drill through a small transmission bolt on my Pontiac Sunfire. I did get the screw extracted, however, the set was worthless by the time I got the screw out. Also, the extractors are weak. One will need a small torch to heat up the metal to loosen screws and bolts to keep from snapping the extractors.",,,negative,amazon_polarity,train:234,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
9aceeec3bfd77eace36f,"What happened to Pitchshifter?

The Pitchshifter sound that has been forged over their last 5 or so releases, culminating wonderfully with ""www.pitchshifter.com"" has here been stripped to a watered-down sound that could have come from any of 1,000 other bands who are wasting our time (and money) these days. The Pitchshifter formula of brutal guitars mixed with programed drums and other industrial and electronic affects was unlike anything else on the musical scene. That sound is completely gone on this CD--reducing their punishing onslaught to something that MTV would have little problem broadcasting. A very disappointing CD.",,,negative,amazon_polarity,train:235,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
fe4827f34e117b2157c8,"THIS IS NOT A SHOWER CURTAIN ROD

I searched Amazon for ""shower curtain rod, nickel"" and this product is returned in the results. From the image, it looks just like other shower curtain rods sold on Amazon; however, this rod is only about 1/2 inch in diameter and will not work as a shower curtain rod. Don't be fooled like I was.",,,negative,amazon_polarity,train:236,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
1d7e457a5aff8832f7c2,"The Stench

I just used this product for the first time and will be returning it.The cheap cologne smell is inescapable. Wash your face with this stuff and you'll be smelling it all day.I popped the top and smelled it at the store, but after using it the smell is much stronger.",,,negative,amazon_polarity,train:237,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
1a1b962ba9c216731847,"Arrived broken!

Well, this is one of those ""you get what you pay for"" kind of reviews. Didn't pay much, didn't expect much, but basically functional would've been nice. The generator came broken (probably a miswire internally). Yep, I checked the outs with a meter... and if I finagled the probe inside and touched the right spot, I got voltage. Just not externally. Too much trouble to return it and convinced my 10-year old to go with a real light powered by batteries.",,,negative,amazon_polarity,train:238,2026-08-30T13:47:20.457255+00:00,mteb/amazon_polarity,train
